51382739965,gga,65,63
51382749838,edd,277,76
51382817405,fda,209,21
51382838029,gae,145,483
51382857456,ddc,236,54
51382923594,abc,138,86
51382930122,cfe,235,52
51382972833,fcb,40,110
51382998421,fbg,158,58
51383034422,gag,284,139
51383055749,afe,278,7
51383081470,abd,117,167
51383086875,def,273,15
51383089314,fca,197,69
51383092683,bcf,222,204
51383102179,eff,35,63
51383110872,efc,103,191
51383112855,cbg,173,190
51383125951,gfa,209,318
51383126952,aeg,62,126
51383191863,caf,209,272
51383213628,dab,292,320
51383219780,efe,262,161
51383246477,gaa,2,14
51383259127,eae,181,381
51383262872,cae,41,45
51383348548,dbb,181,159
51383366326,dgb,120,80
51383372488,eab,209,206
51383403328,ddc,51,44
51383404692,ggg,196,30
51383405762,fee,190,88
51383454785,bge,232,184
51383461685,cde,102,159
51383471234,aba,45,178
51383494566,dcb,74,178
51383514106,ccb,91,18
51383517107,dgd,142,13
51383539981,dcg,34,55
51383540860,aab,184,360
51383544229,fbd,230,5
51383572326,cba,222,239
51383604168,gba,21,117
51383610968,agf,219,256
51383657492,bgb,4,37
51383659330,edb,17,62
51383662209,beb,211,303
51383662450,cgg,283,263
51383664857,dcd,215,79
51383692861,bcb,112,220
51383704653,abg,206,107
51383727253,aag,224,69
51383745487,ccc,217,426
51383752033,bbe,94,209
51383762368,ggc,181,106
51383763621,ggg,141,29
51383769017,fec,232,201
51383779736,bfa,76,5
51383799501,fef,142,92
51383812222,ccc,134,379
51383815263,dfd,49,198
51383831340,fgg,219,201
51383831455,dad,169,54
51383846376,ffd,278,39
51383859550,eef,92,173
51383874129,gcc,197,117
51383876873,aga,295,106
51383881868,dfg,141,150
51383884787,cbg,139,199
51383892579,afc,171,17
51383906660,cdf,92,49
51383912424,ffe,226,199
51383923957,ebd,94,47
51383936098,ffg,201,36
51383989460,cfe,11,42
51384003290,gbd,279,43
51384035128,cfe,101,39
51384052142,abe,86,39
51384071211,ege,106,116
51384089240,ggb,213,41
51384095242,ccd,243,21
51384143774,dfa,77,346
51384151379,aed,138,230
51384152177,cfa,183,64
51384180172,gce,4,267
51384182084,fdf,81,5
51384183331,efa,247,154
51384219798,cae,67,53
51384237683,dfe,280,288
51384245724,fca,38,66
51384286452,fbd,120,5
51384302220,fcf,288,277
51384310639,fgf,162,122
51384312616,deg,51,19
51384356938,abe,44,40
51384359832,eac,133,297
51384362936,bea,172,173
51384381556,adf,114,39
51384381611,ead,1,39
51384406081,ede,20,522
51384421027,daa,215,14
51384423294,dce,62,194
51384433516,cdb,99,222
51384440528,gfa,170,378
51384451346,add,187,128
51384458587,bfc,84,178
51384467108,bee,82,60
51384479243,eee,200,355
51384484643,dca,215,215
51384502443,gcc,98,122
51384505123,gdd,199,7
51384510844,bfg,132,113
51384522746,aab,263,370
51384541536,cdd,108,51
51384543185,fff,293,237
51384565879,ffa,102,9
51384604383,bbc,85,21
51384606358,abf,175,417
51384654598,fad,78,92
51384658579,dfb,289,307
51384664718,fec,203,178
51384665531,feb,171,5
51384678698,egg,140,54
51384689395,ebf,22,215
51384695896,cef,54,212
51384717029,ace,220,99
51384719719,ecb,181,70
51384742970,bca,220,50
51384749401,gca,165,26
51384773744,cbf,291,17
51384788599,gbg,210,212
51384836993,acb,77,22
51384862453,fdf,245,5
51384889828,dca,266,208
51384900857,afb,229,107
51384901519,gbc,6,149
51384902532,afg,207,140
51384903543,fec,136,149
51384903771,bae,287,204
51384911681,cee,142,176
51384935440,gcf,273,316
51384956921,bbe,224,196
51384964403,acf,65,21
51384984428,dae,143,66
51384994708,bdc,55,133
51385004382,gge,200,320
51385015942,adg,185,83
51385028638,ega,62,262
51385058968,bbg,99,181
51385071024,cff,104,335
51385074868,cec,150,342
51385080858,eba,239,324
51385123859,gae,176,565
51385130762,cbe,125,23
51385175065,dac,62,82
51385190550,adb,135,125
51385190633,ggc,193,103
51385203595,dcd,125,76
51385210009,ebc,250,85
51385225792,aca,230,331
51385245524,bdc,61,158
51385257949,bgb,95,31
51385316422,agc,181,155
51385336726,dff,46,113
51385343751,fdb,287,77
51385365355,cfg,187,41
51385368077,cac,57,43
51385384970,ggc,205,94
51385398357,aaf,110,36
51385430309,ddb,230,112
51385463812,fde,29,40
51385481096,bda,61,11
51385497410,faf,58,96
51385502205,gec,286,215
51385512399,dcf,279,18
51385536078,daf,23,406
51385572973,dga,172,156
51385585774,bag,86,288
51385588771,dbb,245,176
51385590570,fba,44,564
51385622179,bdg,256,30
51385654924,cca,52,87
51385656116,egd,86,65
51385672739,ebd,109,54
51385683891,cbb,198,26
51385686072,gbb,116,217
51385699880,fdd,175,384
51385703013,ffc,203,268
51385713057,gbe,182,5
51385728283,eag,238,122
51385737525,aed,293,232
51385772598,gde,40,78
51385777084,gcf,20,271
51385780269,dfd,273,184
51385781451,gfc,57,95
51385798028,cdc,150,49
51385837702,eeb,24,82
51385852921,dgg,297,16
51385880550,fbc,49,17
51385896883,fbb,95,166
51385905624,eeb,76,74
51385931963,dce,210,180
51385933738,cfd,58,107
51385936905,gad,228,5
51385948385,dbe,79,293
51385965729,eaf,105,237
51386016569,ebb,174,160
51386049086,ddd,57,189
51386092933,bcc,30,14
51386106691,eda,76,143
51386151546,eff,272,73
51386214606,cbf,117,15
51386218307,gdb,16,257
51386255821,feg,2,229
51386266602,gdc,153,5
51386269518,cbb,3,24
51386281410,cbd,51,96
51386308498,fdc,175,199
51386310272,aag,197,79
51386312395,aac,98,125
51386322537,aae,29,26
51386322779,dda,254,75
51386356640,bgd,21,34
51386366663,dbd,213,33
51386368577,bba,77,79
51386372673,ada,80,94
51386376963,gef,254,39
51386385278,afa,176,78
51386396056,bee,53,69
51386404600,dgc,217,62
51386411338,gfb,128,213
51386413767,aec,44,172
51386419508,acc,207,101
51386429058,bfa,22,5
51386429535,gdd,74,7
51386429675,cac,60,49
51386446245,gbb,181,190
51386474606,ced,260,41
51386477838,dea,208,442
51386487041,cbc,49,586
51386501909,bef,65,179
51386518037,dgf,40,115
51386519468,egg,142,49
51386594301,cde,197,157
51386595320,bcb,154,231
51386601905,bee,26,61
51386633803,dbd,282,26
51386635862,aad,112,113
51386642239,aea,173,163
51386644729,eca,260,269
51386663325,beg,158,38
51386675497,dea,189,393
51386683805,fgc,155,143
51386697589,fgg,141,168
51386714300,beg,152,34
51386721085,ccg,256,184
51386748601,bbd,260,293
51386782025,gae,150,632
51386784022,fcc,69,157
51386792353,bcg,218,50
51386795416,fge,35,5
51386812720,dcg,275,56
51386845414,fbe,25,303
51386852434,edg,56,317
51386852546,geg,222,393
51386884893,cgf,260,25
51386891235,dee,220,63
51386892940,cga,220,193
51386940713,ccb,295,15
51386952712,gac,134,244
51386993482,efg,158,103
51387005487,gce,161,307
51387010355,ccb,134,12
51387070747,ecg,234,260
51387090912,dbg,108,141
51387120845,dgb,125,73
51387124737,adb,110,113
51387132556,fac,166,242
51387133210,acg,147,94
51387145665,cfb,253,163
51387154369,ggd,289,501
51387157537,cec,262,311
51387175047,fbf,76,394
51387181827,bca,289,46
51387198727,gfe,29,135
51387235057,edc,257,128
51387235111,gcg,57,37
51387237686,fee,63,73
51387249811,bad,243,60
51387267614,ecf,188,136
51387268246,cgd,217,97
51387271656,eaa,58,58
51387273575,cge,297,208
51387294770,afa,216,76
51387320214,bed,178,100
51387322312,bfe,6,72
51387322822,dbf,136,328
51387339669,fcf,16,310
51387419648,egb,48,67
51387453941,dfd,127,184
51387459377,caa,213,350
51387467997,aac,90,101
51387482744,dgd,95,10
51387494871,cdg,9,58
51387541381,baa,104,178
51387546405,gba,213,119
51387560949,edb,249,71
51387562817,eed,110,73
51387592134,ggb,271,38
51387593203,agc,145,133
51387616121,afd,100,21
51387641563,cbc,269,662
51387674163,bgg,125,274
51387683155,add,240,104
51387684185,ffd,201,45
51387685822,bab,200,48
51387738140,ace,246,99
51387757517,gea,296,53
51387765677,cbd,207,98
51387769579,aeb,157,238
51387778841,edf,97,47
51387781504,ade,199,65
51387824601,fed,135,278
51387827105,fdg,14,70
51387845109,cgb,35,67
51387850239,ddb,154,106
51387858893,egd,298,59
51387869378,cgc,284,112
51387874511,bcg,131,46
51387897892,egf,24,27
51387899499,cea,258,111
51387900119,eca,125,314
51387902100,gca,183,24
51387917681,aaa,139,226
51387931254,bbd,44,266
51387937334,cag,112,109
51387942005,dab,207,355
51387970179,agd,20,66
51387975650,gcd,211,219
51388011224,gee,248,90
51388037609,bec,275,118
51388045780,cfb,121,153
51388060515,geb,41,235
51388061799,aea,185,138
51388072519,dcg,160,53
51388081385,dff,240,114
51388090757,gfd,189,461
51388124242,bea,102,188
51388124898,fdf,138,5
51388138069,bee,154,50
51388140621,bba,88,84
51388160301,edg,65,317
51388172167,gdg,95,122
51388183014,fgd,39,88
51388198900,add,90,97
51388208763,ecc,143,65
51388210337,bac,21,105
51388222207,aff,297,1144
51388233734,acf,96,24
51388277161,fec,118,138
51388281706,efd,132,64
51388288768,agf,252,258
51388293402,ged,147,50
51388323754,dba,181,607
51388372637,ged,10,41
51388390463,bcg,29,39
51388394428,cab,209,57
51388403466,dec,27,227
51388419407,ede,34,584
51388428823,dbc,20,212
51388442631,bfe,27,80
51388465710,adf,157,37
51388466975,gaf,260,17
51388510174,ebe,39,251
51388528350,bda,172,11
51388536717,fae,169,97
51388562576,faa,271,139
51388580046,dae,257,56
51388596268,cba,6,193
51388611548,fba,149,648
51388621872,ddb,228,110
51388632095,age,285,208
51388640352,cce,157,232
51388650130,bfd,158,156
51388690583,bbc,238,17
51388692909,ebb,75,136
51388694275,bde,55,188
51388706951,cbg,36,175
51388716707,gac,163,214
51388719802,baf,272,10
51388724649,fda,52,22
51388728017,ddb,36,105
51388754223,aga,170,100
51388754737,gdf,74,154
51388814270,ceg,256,88
51388823803,bad,222,62
51388826645,bbf,161,66
51388843147,bba,61,89
51388868634,ebf,30,245
51388870573,fdb,238,79
51388872096,fbd,170,5
51388921919,abd,105,165
51388935519,eec,168,96
51388961717,dbf,280,357
51388963034,efb,159,47
51389017781,cgg,212,291
51389023724,agc,151,151
51389051237,ged,21,41
51389067779,bag,159,276
51389079291,bfg,185,116
51389086493,gfg,147,55
51389095516,feg,22,258
51389098225,ggf,226,178
51389107191,aef,84,100
51389116791,gaa,291,13
51389134736,bff,136,228
51389161214,ege,58,97
51389162120,adc,25,51
51389186050,fbg,40,63
51389202465,bfd,23,165
51389211694,bff,127,205
51389215743,aff,220,995
51389216929,dgg,271,18
51389232892,gda,175,175
51389254568,fag,88,85
51389279086,fcd,241,205
51389280643,cdb,19,222
51389302817,dgb,166,86
51389331278,cfb,194,177
51389344116,gdf,227,160
51389378340,fgb,102,145
51389399106,cfg,262,39
51389401119,ccf,43,383
51389412976,dee,239,72
51389414825,dfd,142,218
51389424446,fbe,11,293
51389434203,cca,260,103
51389442545,gde,153,83
51389450774,feb,133,5
51389493850,cbe,21,25
51389528668,dde,110,25
51389531000,feb,73,5
51389536871,deb,51,109
51389542152,fce,200,248
51389550646,gfa,217,449
51389580540,dae,231,60
51389581477,bga,130,150
51389595823,dee,79,58
51389597243,fdd,48,456
51389599231,cga,193,185
51389610079,cgd,204,97
51389646581,aea,26,157
51389651592,dcc,200,64
51389655821,bdb,134,208
51389656283,bdd,146,165
51389703075,baa,17,142
51389718459,fcd,110,182
51389723347,aec,227,182
51389732967,gaf,238,19
51389734383,ebb,136,119
51389746059,gbg,48,237
51389781377,dfe,280,334
51389796547,bae,238,185
51389805849,gff,167,98
51389809479,bea,11,154
51389810262,fdc,263,191
51389823544,ccc,179,382
51389835166,efa,148,174
51389847258,eda,234,131
51389849921,ddg,38,18
51389871640,ecb,171,65
51389879301,eab,178,238
51389886688,fcg,243,88
51389889711,abb,215,193
51389898821,ecd,217,249
51389909739,eba,292,320
51389913919,daf,49,442
51389946796,bdf,192,176
51389951334,eff,269,72
51389963382,gbf,99,84
51389982882,bfb,189,104
51390006389,ade,6,69
51390009729,aee,216,44
51390022156,ffb,43,78
51390024396,agg,147,49
51390032093,dfc,104,34
51390068010,cgc,205,120
51390069374,deg,52,15
51390114285,eeg,109,9
51390151582,fda,88,18
51390157093,afc,166,17
51390169801,abc,251,87
51390178812,fea,119,73
51390223827,ecc,187,65
51390236718,ddf,294,278
51390236947,dcc,36,59
51390262641,gce,154,334
51390271625,cad,54,71
51390294331,ebg,111,162
51390326717,gbg,158,248
51390329853,geg,85,361
51390331943,aag,35,73
51390350649,cda,223,24
51390352821,fcc,287,171
51390353529,acd,1,102
51390375152,ecg,268,267
51390383456,bgf,95,85
51390395268,dbd,32,24
51390397408,bdb,187,176
51390400634,acc,270,94
51390426182,dad,65,55
51390431165,cbb,200,22
51390433208,dba,250,546
51390433302,fed,109,294
51390454599,eac,222,323
51390462001,dda,60,63
51390478854,fcb,232,121
51390523121,gdg,237,112
51390530747,fdg,193,63
51390535453,fec,73,114
51390561359,dag,281,191
51390576834,bec,135,101
51390638570,bbf,67,62
51390647858,ebf,183,281
51390648558,eaf,296,208
51390696083,fff,230,199
51390696634,egc,6,155
51390700525,cbd,133,98
51390702774,bda,154,9
51390718744,ccd,293,23
51390729574,fef,10,85
51390731519,eea,184,102
51390799495,fbg,47,67
51390824210,bed,127,97
51390848362,gcb,19,163
51390867005,eab,147,252
51390897615,ece,190,139
51390908121,cfd,214,87
51390931987,gab,30,119
51390933260,bcb,117,212
51390940571,fab,75,248
51390955255,ceb,198,56
51390957106,gba,102,138
51390986956,agc,259,120
51390998389,cde,190,177
51391012424,dge,284,254
51391012945,deb,225,113
51391027514,gag,62,161
51391034708,cdc,299,41
51391038894,aca,164,314
51391042033,baa,251,126
51391043576,bgd,263,30
51391053283,bce,222,101
51391068471,ffg,85,41
51391073824,gce,45,313
51391090510,fad,142,80
51391102848,cfe,209,37
51391156799,ecf,263,125
51391174222,fcf,6,362
51391213967,aab,122,425
51391217538,faa,163,112
51391237646,aeg,65,105
51391239570,ddc,156,50
51391259130,bbb,73,156
51391270831,beb,184,303
51391271826,edd,283,89
51391279074,daa,214,13
51391299321,gdg,183,104
51391330129,cdd,72,57
51391344391,bcd,47,61
51391350563,dad,276,45
51391361222,ded,296,110
51391379552,gga,272,58
51391409544,egf,33,23
51391422338,afg,208,112
51391431281,efe,178,146
51391467490,fbe,248,260
51391487546,cfg,53,31
51391490812,ade,209,69
51391580516,fga,16,22
51391587154,cfg,76,33
51391654713,bgc,118,148
51391683414,aga,158,103
51391742620,cfc,88,134
51391785808,bfb,115,90
51391813201,ffa,112,10
51391813262,afc,213,19
51391818951,bag,251,264
51391827442,aaf,166,41
51391832883,dbc,6,250
51391849400,eff,52,84
51391860471,afb,66,108
51391878453,gfd,130,474
51391880092,egg,14,46
51391924891,ddb,168,99
51391927110,fbb,180,132
51391930220,ffa,268,9
51391970158,ega,76,254
51391974251,cba,190,187
51391974758,efc,248,189
51391982840,fgd,109,88
51391985058,feb,195,5
51391999135,bee,263,48
51392008564,egb,99,58
51392033472,bba,6,79
51392035839,agb,166,32
51392038387,aba,8,176
51392060364,ead,70,43
51392071465,gdf,215,140
51392081800,ggd,67,420
51392095235,dcb,249,161
51392122489,fcb,239,106
51392156816,dbc,249,297
51392158631,fad,134,92
51392171809,gad,93,5
51392185938,cgf,117,27
51392193296,ddg,14,20
51392199698,gdg,211,111
51392211231,def,75,15
51392225341,fdc,78,200
51392227726,ffa,127,7
51392242190,ddg,118,21
51392262186,dfg,121,129
51392269862,cac,212,41
51392276506,ffe,2,191
51392305388,dee,14,53
51392314215,aed,233,220
51392335942,agg,83,50
51392341184,eae,181,426
51392357421,ecg,166,272
51392374282,acf,35,24
51392374497,fca,88,73
51392386629,fbb,178,105
51392386753,gad,281,5
51392403628,fee,229,81
51392403643,cdf,210,49
51392463647,cgc,256,138
51392464545,gge,232,332
51392469168,abg,167,87
51392512997,eef,50,164
51392526166,ggd,252,336
51392550196,adf,70,29
51392568838,dee,135,54
51392585570,afe,35,6
51392622551,bcf,204,206
51392628424,ged,16,32
51392633455,fab,38,210
51392649582,dba,244,600
51392661360,cgd,3,85
51392672406,fcc,114,177
51392686008,bbg,142,179
51392690342,acb,216,25
51392707597,gcc,12,100
51392714632,fdc,102,160
51392742396,aad,257,109
51392746177,gca,180,24
51392757689,cgb,244,64
51392781458,edg,137,323
51392785291,cae,64,54
51392792047,ecb,274,70
51392806370,adb,9,109
51392809420,dfb,272,334
51392814198,bce,209,98
51392859376,efd,286,58
51392868740,caf,222,242
51392871416,bfc,246,211
51392879517,ebd,224,43
51392884159,feb,76,5
51392885301,bdc,229,137
51392923190,dcb,176,133
51393023216,gfb,76,195
51393057343,eeg,69,9
51393069621,fge,129,5
51393074166,edg,136,258
51393094147,gbd,166,46
51393101282,gda,213,141
51393106508,agd,200,58
51393109598,ede,141,642
51393119278,edf,200,43
51393126667,bad,42,54
51393128636,eba,97,342
51393167183,gac,101,175
51393187052,fbg,28,67
51393197543,dfd,213,211
51393238272,bdb,215,156
51393243540,dda,249,71
51393248088,cee,76,195
51393276346,cbf,6,13
51393290948,gac,98,164
51393291610,dae,252,57
51393297366,cdg,26,51
51393309941,ebc,219,101
51393314755,ede,262,622
51393319457,dbe,146,254
51393333610,fgg,227,137
51393344928,bge,226,156
51393345467,fda,213,19
51393393812,bbf,58,52
51393404460,dgf,218,117
51393409278,baa,172,107
51393426412,cdb,49,244
51393455364,edf,127,35
51393459861,cbg,281,196
51393461263,dgb,25,77
51393465858,fca,28,61
51393475326,aaa,273,237
51393487541,fac,124,273
51393491138,ceg,112,99
51393514609,dcd,70,82
51393528419,ebc,237,96
51393528520,dac,255,83
51393541380,ada,103,111
51393564397,adg,126,83
51393600635,bgf,206,98
51393602288,ebb,248,114
51393623138,cec,281,258
51393687147,dcc,271,48
51393722626,fcd,282,200
51393735954,ced,34,43
51393736855,gbc,226,177
51393746379,ggg,278,33
51393753200,dbc,296,267
51393781223,cfa,215,51
51393821412,bda,230,8
51393857477,dfa,101,280
51393875173,dca,164,176
51393878522,dcb,150,114
51393897255,beg,98,27
51393913721,gdb,288,233
51393916037,gdd,170,8
51393917803,ccg,110,171
51393921971,gfc,129,83
51393924474,bfe,65,64
51393981654,abf,279,487
51393994275,eaa,142,62
51394011680,eee,22,415
51394017607,gfc,34,81
51394058755,cef,14,182
51394059531,fed,245,335
51394077086,ccc,71,424
51394094077,ggc,253,95
51394101769,edb,237,61
51394136817,dga,168,154
51394144767,aee,192,42
51394162595,abe,111,44
51394166559,gbb,106,163
51394170248,ffb,184,72
51394188342,aec,68,191
51394217602,ggb,182,33
51394237380,eca,6,257
51394247368,bea,271,141
51394293887,fgf,92,100
51394299132,ddc,257,44
51394318906,bfa,42,5
51394318909,cff,166,288
51394321886,dcf,231,21
51394324723,fcf,120,336
51394325713,gec,43,245
51394331382,bbd,264,287
51394331880,gfb,135,224
51394332122,bbb,233,129
51394340865,gfc,190,81
51394377788,aea,292,128
51394380186,bbe,16,158
51394402973,fdg,271,53
51394403491,adf,229,25
51394425361,bda,234,7
51394428026,bdd,241,135
51394434638,eef,172,191
51394444223,ebe,131,296
51394477235,caa,261,346
51394525430,bac,16,116
51394527300,feg,129,247
51394528775,cfb,159,162
51394530000,ece,57,122
51394577703,gea,243,44
51394579519,fca,218,65
51394616960,dda,49,80
51394629210,ddd,95,177
51394634398,fbc,41,19
51394644594,gbe,80,5
51394687183,bbg,16,173
51394687920,baf,174,9
51394691012,cgg,292,323
51394693596,bca,203,36
51394706465,edf,176,37
51394716232,daf,113,353
51394720368,gae,150,720
51394725329,efb,4,52
51394764604,egd,192,48
51394765667,dbb,183,174
51394769018,eeb,215,73
51394779175,dab,281,308
51394784974,gcf,294,314
51394797308,age,67,220
51394854524,bcc,164,16
51394864741,fbf,174,342
51394923814,fag,97,94
51394927080,ccb,191,9
51394946696,ded,286,112
51394947192,fcd,45,166
51394950815,ffe,242,183
51394957489,aff,73,1124
51394991601,fde,127,42
51395001409,fce,290,233
51395004375,efc,55,173
51395010819,acg,38,107
51395022980,gbg,230,248
51395025092,dgg,121,21
51395030961,abf,11,472
51395054866,cee,101,202
51395077973,gdd,68,8
51395098144,fgc,115,163
51395098716,bgb,256,29
51395126296,beb,100,339
51395135946,gaa,3,13
51395149305,aad,127,118
51395152007,bec,154,92
51395155508,bfc,40,200
51395156354,ceb,286,51
51395166130,gef,172,45
51395180994,deb,10,131
51395185713,fgf,31,112
51395191666,aaa,178,248
51395196164,fae,185,93
51395217991,gbb,239,158
51395223260,ddb,124,92
51395238513,ffc,269,235
51395255373,cgf,129,25
51395255471,caa,279,325
51395316037,cee,217,185
51395316729,bdg,232,27
51395342696,fdg,105,60
51395365037,eag,33,126
51395382539,dcg,139,54
51395400360,bcg,255,46
51395434201,dgc,288,50
51395437281,daf,218,367
51395437855,aga,79,94
51395451398,faf,47,101
51395472798,agc,132,141
51395496460,gga,177,48
51395510390,ege,27,105
51395556850,ebg,215,152
51395575469,cfd,174,96
51395588420,eae,244,345
51395600884,bag,292,298
51395601385,dce,198,162
51395619887,fbe,236,252
51395634670,fdd,80,451
51395634992,cbb,262,18
51395652743,bef,64,170
51395659872,aae,222,21
51395670905,gdc,179,5
51395676658,cfc,138,108
51395726358,afc,215,17
51395734722,cge,114,235
51395742535,bbc,102,17
51395750157,dgd,11,10
51395815900,edc,288,148
51395824771,bdg,203,24
51395846725,fad,20,81
51395849751,def,277,14
51395853332,bfe,273,51
51395855967,bdf,186,176
51395872051,fca,54,72
51395896915,gbf,203,77
51395897336,dgf,25,98
51395917722,aga,187,105
51395936297,dea,40,357
51395950185,fda,74,16
51395979007,bad,5,63
51395985946,fba,196,680
51395998192,geb,101,220
51395999884,dbd,103,28
51396002341,fba,69,618
51396003175,gdd,113,7
51396011823,bff,27,205
51396027361,abb,2,193
51396027810,dcg,135,49
51396055302,ffa,286,5
51396058666,bfe,253,44
51396080547,gde,258,69
51396092530,dff,1,96
51396142169,ead,289,48
51396145867,gcg,6,34
51396185091,fdd,136,378
51396186905,ffd,151,40
51396216991,eff,111,92
51396228677,gfe,90,147
51396255638,dgg,70,17
51396270670,geb,240,211
51396283939,eag,73,131
51396285445,fgd,98,96
51396331861,ega,128,259
51396343649,fcg,253,70
51396372807,cab,43,52
51396387350,fbe,123,221
51396388144,fga,46,23
51396394244,dde,236,20
51396394975,abc,102,71
51396397712,dbg,235,138
51396399064,bea,36,131
51396403171,ggd,94,332
51396412863,dba,195,683
51396419137,ddc,51,38
51396421516,acd,45,95
51396441725,adc,158,53
51396462820,efg,171,105
51396504046,ggb,157,27
51396505193,adg,160,93
51396517744,eab,106,244
51396527415,aeb,47,261
51396560462,deb,294,108
51396568380,fea,257,70
51396598429,fff,162,234
51396604738,fdf,126,5
51396619621,cbe,154,22
51396627160,bga,21,121
51396627656,acc,209,87
51396686095,afd,258,18
51396686239,cdd,105,45
51396689720,dec,185,238
51396701629,cfa,33,54
51396705607,aga,202,86
51396707196,dba,24,730
51396720081,bfd,247,171
51396729475,caa,34,279
51396736198,cab,150,60
51396736760,eab,233,214
51396743560,deg,256,14
51396743798,eec,56,111
51396744104,add,100,85
51396756893,abd,177,146
51396778848,gaa,146,13
51396807314,agg,88,52
51396824128,bda,128,7
51396870980,baf,55,9
51396876337,faf,234,81
51396892944,bgd,51,29
51396900749,acg,77,117
51396931445,ggf,176,147
51396940327,edd,295,89
51396949436,cdf,258,48
51396953664,cbc,238,701
51396991510,eed,174,59
51397005567,fgb,140,137
51397015235,cce,167,245
51397023309,gff,20,95
51397041038,cea,154,116
51397044816,afa,241,69
51397057144,ccf,245,344
51397058992,ecc,75,70
51397059537,bbb,239,136
51397074439,bgg,21,246
51397105050,agf,62,247
51397115962,abb,28,185
51397140836,bef,265,156
51397167065,gaf,221,15
51397168134,ecg,58,242
51397195199,bdd,89,130
51397197707,cfe,175,41
51397208116,cgc,244,142
51397224800,bed,213,89
51397229281,bde,100,195
51397229363,gee,159,82
51397238031,ccg,265,157
51397280480,gaa,164,13
51397291226,ccg,31,141
51397295974,bab,275,49
51397296081,egf,211,26
51397296348,gca,73,26
51397326561,ade,277,75
51397328554,aca,202,310
51397331290,fda,127,14
51397335042,aca,176,260
51397336252,efb,283,57
51397344007,bae,68,164
51397348301,cca,134,88
51397358484,adb,286,112
51397362351,bgb,80,26
51397369997,efa,101,170
51397371592,cac,129,33
51397384802,aab,210,395
51397413491,bgd,44,34
51397420387,cgb,105,76
51397437721,aac,145,95
51397447135,bbg,93,198
51397459482,bce,108,96
51397470832,adf,24,27
51397515250,gbb,89,186
51397645236,ace,85,85
51397657705,agb,149,34
51397673904,eda,169,132
51397714457,fec,256,107
51397728869,fdb,178,79
51397752532,abd,271,128
51397760626,feb,275,5
51397793109,cde,142,166
51397802481,eef,226,191
51397803895,gcd,190,190
51397806661,bgg,120,280
51397860920,ede,186,497
51397869530,ddf,197,322
51397880991,fde,258,38
51397901663,eag,259,115
51397901846,aee,199,43
51397909194,cag,215,117
51397919264,bge,274,184
51397955795,ebb,84,128
51397980208,gcd,256,180
51397996904,ccc,209,496
51398001644,agd,256,48
51398029052,ebf,241,233
51398032437,ddc,32,42
51398037924,edf,129,39
51398042521,fga,217,26
51398042970,dfb,214,283
51398064272,cef,197,202
51398079364,bgc,247,149
51398082376,cac,60,37
51398096666,gfe,271,164
51398099362,fad,280,89
51398099399,acb,215,27
51398125055,efg,116,90
51398171911,eac,225,310
51398172046,ecg,174,196
51398179019,fbg,208,68
51398230009,dbf,186,339
51398238350,adb,29,118
51398302060,egb,121,48
51398308945,agc,29,153
51398310436,deg,108,15
51398310955,ggd,212,328
51398374156,egb,2,48
51398374570,bcb,257,248
51398377211,fcf,262,352
51398387933,ccb,92,8
51398403844,fdc,189,177
51398421080,gfg,15,46
51398437693,dfd,82,187
51398450083,bga,22,101
51398464559,fag,116,80
51398473664,ced,96,39
51398482731,cfg,240,30
51398495871,efe,287,134
51398497234,cad,128,61
51398499273,fcc,251,205
51398506049,gfg,151,43
51398548080,gce,73,344
51398553295,gfa,218,408
51398554988,dbb,152,167
51398569510,dcc,143,48
51398579981,bee,68,56
51398586765,bfg,152,129
51398590658,ded,34,91
51398626875,fbd,65,5
51398637640,dcg,207,39
51398641605,aef,90,107
51398662084,ecd,101,236
51398720430,gab,184,134
51398745962,cgd,288,68
51398749945,fcb,121,108
51398816302,fac,192,223
51398819470,dgf,261,107
51398825791,bbc,83,15
51398829426,cag,21,107
51398842029,egg,296,39
51398844328,dbe,68,289
51398849526,afc,139,13
51398849841,acf,73,21
51398853229,bdc,129,115
51398875880,dgb,243,87
51398885746,bge,233,189
51398893896,gea,204,48
51398947175,fcg,24,59
51398947726,cga,208,153
51398976195,gba,142,153
51399009626,adg,37,100
51399010517,dag,271,198
51399040358,gac,134,170
51399041357,bcd,51,58
51399050836,cdc,101,42
51399054692,cfg,99,25
51399082842,cca,275,73
51399089587,dga,127,167
51399104456,ged,14,37
51399111877,abg,153,78
51399118322,ffb,238,61
51399122657,aeb,49,287
51399126047,aac,112,87
51399150462,bff,36,198
51399154205,fgg,264,123
51399162546,efg,222,106
51399165424,bfg,197,118
51399168144,dbd,8,30
51399178575,cfd,146,105
51399184249,bdg,294,27
51399203912,cdg,44,53
51399213841,faa,87,116
51399233086,dcb,240,104
51399260846,eff,273,81
51399307138,bba,36,67
51399331172,afe,172,5
51399345109,gfb,28,203
51399353599,gag,243,175
51399360008,aag,131,60
51399373100,eaf,14,247
51399375116,cgf,252,22
51399383297,dfe,48,293
51399396061,cae,186,48
51399398895,ecf,12,138
51399411666,dfg,173,130
51399413866,eee,60,402
51399422489,edc,145,140
51399431983,edf,107,35
51399481625,fca,181,80
51399487108,dbg,100,118
51399488632,afg,208,125
51399495346,gde,214,79
51399506981,gde,158,88
51399562879,ced,153,33
51399570499,egc,117,172
